continent,location,date,population,new_vaccinations,RollingPeopleVaccinated,Percent_Vaccinated
North America,Curacao,2022-10-16,191173,,191449,100.14437185167363
North America,Curacao,2022-10-17,191173,,191449,100.14437185167363
North America,Curacao,2022-10-18,191173,9,191458,100.14907962944557
North America,Curacao,2022-10-19,191173,,191458,100.14907962944557
North America,Curacao,2022-10-20,191173,,191458,100.14907962944557
North America,Curacao,2022-10-21,191173,8,191466,100.15326432079843
North America,Curacao,2022-10-22,191173,,191466,100.15326432079843
North America,Curacao,2022-10-23,191173,,191466,100.15326432079843
North America,Curacao,2022-10-24,191173,,191466,100.15326432079843
North America,Curacao,2022-10-25,191173,12,191478,100.15954135782772
North America,Curacao,2022-10-26,191173,,191478,100.15954135782772
North America,Curacao,2022-10-27,191173,,191478,100.15954135782772
North America,Curacao,2022-10-28,191173,14,191492,100.16686456769523
North America,Curacao,2022-10-29,191173,,191492,100.16686456769523
North America,Curacao,2022-10-30,191173,,191492,100.16686456769523
North America,Curacao,2022-10-31,191173,,191492,100.16686456769523
North America,Curacao,2022-11-01,191173,6,191498,100.17000308620987
North America,Curacao,2022-11-02,191173,3,191501,100.17157234546718
North America,Curacao,2022-11-03,191173,5,191506,100.17418777756274
North America,Curacao,2022-11-04,191173,6,191512,100.17732629607738
North America,Curacao,2022-11-05,191173,,191512,100.17732629607738
North America,Curacao,2022-11-06,191173,,191512,100.17732629607738
North America,Curacao,2022-11-07,191173,,191512,100.17732629607738
North America,Curacao,2022-11-08,191173,22,191534,100.18883419729774
North America,Curacao,2022-11-09,191173,,191534,100.18883419729774
North America,Curacao,2022-11-10,191173,,191534,100.18883419729774
North America,Curacao,2022-11-11,191173,7,191541,100.19249580223149
North America,Curacao,2022-11-12,191173,,191541,100.19249580223149
North America,Curacao,2022-11-13,191173,,191541,100.19249580223149
North America,Curacao,2022-11-14,191173,,191541,100.19249580223149
North America,Curacao,2022-11-15,191173,11,191552,100.19824975284166
North America,Curacao,2022-11-16,191173,1,191553,100.19877283926077
North America,Curacao,2022-11-17,191173,,191553,100.19877283926077
North America,Curacao,2022-11-18,191173,,191553,100.19877283926077
North America,Curacao,2022-11-19,191173,,191553,100.19877283926077
North America,Curacao,2022-11-20,191173,,191553,100.19877283926077
North America,Curacao,2022-11-21,191173,,191553,100.19877283926077
North America,Curacao,2022-11-22,191173,,191553,100.19877283926077
North America,Curacao,2022-11-23,191173,,191553,100.19877283926077
North America,Curacao,2022-11-24,191173,,191553,100.19877283926077
North America,Curacao,2022-11-25,191173,,191553,100.19877283926077
North America,Curacao,2022-11-26,191173,,191553,100.19877283926077
North America,Curacao,2022-11-27,191173,,191553,100.19877283926077
North America,Curacao,2022-11-28,191173,,191553,100.19877283926077
North America,Curacao,2022-11-29,191173,,191553,100.19877283926077
North America,Curacao,2022-11-30,191173,,191553,100.19877283926077
North America,Curacao,2022-12-01,191173,,191553,100.19877283926077
North America,Curacao,2022-12-02,191173,,191553,100.19877283926077
North America,Curacao,2022-12-03,191173,,191553,100.19877283926077
North America,Curacao,2022-12-04,191173,,191553,100.19877283926077
North America,Curacao,2022-12-05,191173,,191553,100.19877283926077
North America,Curacao,2022-12-06,191173,,191553,100.19877283926077
North America,Curacao,2022-12-07,191173,,191553,100.19877283926077
North America,Curacao,2022-12-08,191173,,191553,100.19877283926077
North America,Curacao,2022-12-09,191173,,191553,100.19877283926077
North America,Curacao,2022-12-10,191173,,191553,100.19877283926077
North America,Curacao,2022-12-11,191173,,191553,100.19877283926077
North America,Curacao,2022-12-12,191173,,191553,100.19877283926077
North America,Curacao,2022-12-13,191173,,191553,100.19877283926077
North America,Curacao,2022-12-14,191173,,191553,100.19877283926077
North America,Curacao,2022-12-15,191173,,191553,100.19877283926077
North America,Curacao,2022-12-16,191173,,191553,100.19877283926077
North America,Curacao,2022-12-17,191173,,191553,100.19877283926077
North America,Curacao,2022-12-18,191173,,191553,100.19877283926077
North America,Curacao,2022-12-19,191173,,191553,100.19877283926077
North America,Curacao,2022-12-20,191173,,191553,100.19877283926077
North America,Curacao,2022-12-21,191173,,191553,100.19877283926077
North America,Curacao,2022-12-22,191173,,191553,100.19877283926077
North America,Curacao,2022-12-23,191173,,191553,100.19877283926077
North America,Curacao,2022-12-24,191173,,191553,100.19877283926077
North America,Curacao,2022-12-25,191173,,191553,100.19877283926077
North America,Curacao,2022-12-26,191173,,191553,100.19877283926077
North America,Curacao,2022-12-27,191173,,191553,100.19877283926077
North America,Curacao,2022-12-28,191173,,191553,100.19877283926077
North America,Curacao,2022-12-29,191173,,191553,100.19877283926077
North America,Curacao,2022-12-30,191173,,191553,100.19877283926077
North America,Curacao,2022-12-31,191173,,191553,100.19877283926077
North America,Curacao,2023-01-01,191173,,191553,100.19877283926077
North America,Curacao,2023-01-02,191173,,191553,100.19877283926077
North America,Curacao,2023-01-03,191173,,191553,100.19877283926077
North America,Curacao,2023-01-04,191173,,191553,100.19877283926077
North America,Curacao,2023-01-05,191173,,191553,100.19877283926077
North America,Curacao,2023-01-06,191173,,191553,100.19877283926077
North America,Curacao,2023-01-07,191173,,191553,100.19877283926077
North America,Curacao,2023-01-08,191173,,191553,100.19877283926077
North America,Curacao,2023-01-09,191173,,191553,100.19877283926077
North America,Curacao,2023-01-10,191173,,191553,100.19877283926077
North America,Curacao,2023-01-11,191173,,191553,100.19877283926077
North America,Curacao,2023-01-12,191173,,191553,100.19877283926077
North America,Curacao,2023-01-13,191173,,191553,100.19877283926077
North America,Curacao,2023-01-14,191173,,191553,100.19877283926077
North America,Curacao,2023-01-15,191173,,191553,100.19877283926077
North America,Curacao,2023-01-16,191173,,191553,100.19877283926077
North America,Curacao,2023-01-17,191173,,191553,100.19877283926077
North America,Curacao,2023-01-18,191173,,191553,100.19877283926077
North America,Curacao,2023-01-19,191173,,191553,100.19877283926077
North America,Curacao,2023-01-20,191173,,191553,100.19877283926077
North America,Curacao,2023-01-21,191173,,191553,100.19877283926077
North America,Curacao,2023-01-22,191173,,191553,100.19877283926077
North America,Curacao,2023-01-23,191173,,191553,100.19877283926077
North America,Curacao,2023-01-24,191173,,191553,100.19877283926077
North America,Curacao,2023-01-25,191173,,191553,100.19877283926077
North America,Curacao,2023-01-26,191173,,191553,100.19877283926077
North America,Curacao,2023-01-27,191173,,191553,100.19877283926077
North America,Curacao,2023-01-28,191173,,191553,100.19877283926077
North America,Curacao,2023-01-29,191173,,191553,100.19877283926077
North America,Curacao,2023-01-30,191173,,191553,100.19877283926077
North America,Curacao,2023-01-31,191173,,191553,100.19877283926077
North America,Curacao,2023-02-01,191173,,191553,100.19877283926077
North America,Curacao,2023-02-02,191173,,191553,100.19877283926077
North America,Curacao,2023-02-03,191173,,191553,100.19877283926077
North America,Curacao,2023-02-04,191173,,191553,100.19877283926077
North America,Curacao,2023-02-05,191173,,191553,100.19877283926077
North America,Curacao,2023-02-06,191173,,191553,100.19877283926077
North America,Curacao,2023-02-07,191173,,191553,100.19877283926077
North America,Curacao,2023-02-08,191173,,191553,100.19877283926077
North America,Curacao,2023-02-09,191173,,191553,100.19877283926077
North America,Curacao,2023-02-10,191173,,191553,100.19877283926077
North America,Curacao,2023-02-11,191173,,191553,100.19877283926077
North America,Curacao,2023-02-12,191173,,191553,100.19877283926077
North America,Curacao,2023-02-13,191173,,191553,100.19877283926077
North America,Curacao,2023-02-14,191173,,191553,100.19877283926077
Europe,Cyprus,2020-03-09,896007,,,
Europe,Cyprus,2020-03-10,896007,,,
Europe,Cyprus,2020-03-11,896007,,,
Europe,Cyprus,2020-03-12,896007,,,
Europe,Cyprus,2020-03-13,896007,,,
Europe,Cyprus,2020-03-14,896007,,,
Europe,Cyprus,2020-03-15,896007,,,
Europe,Cyprus,2020-03-16,896007,,,
Europe,Cyprus,2020-03-17,896007,,,
Europe,Cyprus,2020-03-18,896007,,,
Europe,Cyprus,2020-03-19,896007,,,
Europe,Cyprus,2020-03-20,896007,,,
Europe,Cyprus,2020-03-21,896007,,,
Europe,Cyprus,2020-03-22,896007,,,
Europe,Cyprus,2020-03-23,896007,,,
Europe,Cyprus,2020-03-24,896007,,,
Europe,Cyprus,2020-03-25,896007,,,
Europe,Cyprus,2020-03-26,896007,,,
Europe,Cyprus,2020-03-27,896007,,,
Europe,Cyprus,2020-03-28,896007,,,
Europe,Cyprus,2020-03-29,896007,,,
Europe,Cyprus,2020-03-30,896007,,,
Europe,Cyprus,2020-03-31,896007,,,
Europe,Cyprus,2020-04-01,896007,,,
Europe,Cyprus,2020-04-02,896007,,,
Europe,Cyprus,2020-04-03,896007,,,
Europe,Cyprus,2020-04-04,896007,,,
Europe,Cyprus,2020-04-05,896007,,,
Europe,Cyprus,2020-04-06,896007,,,
Europe,Cyprus,2020-04-07,896007,,,
Europe,Cyprus,2020-04-08,896007,,,
Europe,Cyprus,2020-04-09,896007,,,
Europe,Cyprus,2020-04-10,896007,,,
Europe,Cyprus,2020-04-11,896007,,,
Europe,Cyprus,2020-04-12,896007,,,
Europe,Cyprus,2020-04-13,896007,,,
Europe,Cyprus,2020-04-14,896007,,,
Europe,Cyprus,2020-04-15,896007,,,
Europe,Cyprus,2020-04-16,896007,,,
Europe,Cyprus,2020-04-17,896007,,,
Europe,Cyprus,2020-04-18,896007,,,
Europe,Cyprus,2020-04-19,896007,,,
Europe,Cyprus,2020-04-20,896007,,,
Europe,Cyprus,2020-04-21,896007,,,
Europe,Cyprus,2020-04-22,896007,,,
Europe,Cyprus,2020-04-23,896007,,,
Europe,Cyprus,2020-04-24,896007,,,
Europe,Cyprus,2020-04-25,896007,,,
Europe,Cyprus,2020-04-26,896007,,,
Europe,Cyprus,2020-04-27,896007,,,
Europe,Cyprus,2020-04-28,896007,,,
Europe,Cyprus,2020-04-29,896007,,,
Europe,Cyprus,2020-04-30,896007,,,
Europe,Cyprus,2020-05-01,896007,,,
Europe,Cyprus,2020-05-02,896007,,,
Europe,Cyprus,2020-05-03,896007,,,
Europe,Cyprus,2020-05-04,896007,,,
Europe,Cyprus,2020-05-05,896007,,,
Europe,Cyprus,2020-05-06,896007,,,
Europe,Cyprus,2020-05-07,896007,,,
Europe,Cyprus,2020-05-08,896007,,,
Europe,Cyprus,2020-05-09,896007,,,
Europe,Cyprus,2020-05-10,896007,,,
Europe,Cyprus,2020-05-11,896007,,,
Europe,Cyprus,2020-05-12,896007,,,
Europe,Cyprus,2020-05-13,896007,,,
Europe,Cyprus,2020-05-14,896007,,,
Europe,Cyprus,2020-05-15,896007,,,
Europe,Cyprus,2020-05-16,896007,,,
Europe,Cyprus,2020-05-17,896007,,,
Europe,Cyprus,2020-05-18,896007,,,
Europe,Cyprus,2020-05-19,896007,,,
Europe,Cyprus,2020-05-20,896007,,,
Europe,Cyprus,2020-05-21,896007,,,
Europe,Cyprus,2020-05-22,896007,,,
Europe,Cyprus,2020-05-23,896007,,,
Europe,Cyprus,2020-05-24,896007,,,
Europe,Cyprus,2020-05-25,896007,,,
Europe,Cyprus,2020-05-26,896007,,,
Europe,Cyprus,2020-05-27,896007,,,
Europe,Cyprus,2020-05-28,896007,,,
Europe,Cyprus,2020-05-29,896007,,,
Europe,Cyprus,2020-05-30,896007,,,
Europe,Cyprus,2020-05-31,896007,,,
Europe,Cyprus,2020-06-01,896007,,,
Europe,Cyprus,2020-06-02,896007,,,
Europe,Cyprus,2020-06-03,896007,,,
Europe,Cyprus,2020-06-04,896007,,,
Europe,Cyprus,2020-06-05,896007,,,
Europe,Cyprus,2020-06-06,896007,,,
Europe,Cyprus,2020-06-07,896007,,,
Europe,Cyprus,2020-06-08,896007,,,
Europe,Cyprus,2020-06-09,896007,,,
Europe,Cyprus,2020-06-10,896007,,,
Europe,Cyprus,2020-06-11,896007,,,
Europe,Cyprus,2020-06-12,896007,,,
Europe,Cyprus,2020-06-13,896007,,,
Europe,Cyprus,2020-06-14,896007,,,
Europe,Cyprus,2020-06-15,896007,,,
Europe,Cyprus,2020-06-16,896007,,,
Europe,Cyprus,2020-06-17,896007,,,
Europe,Cyprus,2020-06-18,896007,,,
Europe,Cyprus,2020-06-19,896007,,,
Europe,Cyprus,2020-06-20,896007,,,
Europe,Cyprus,2020-06-21,896007,,,
Europe,Cyprus,2020-06-22,896007,,,
Europe,Cyprus,2020-06-23,896007,,,
Europe,Cyprus,2020-06-24,896007,,,
Europe,Cyprus,2020-06-25,896007,,,
Europe,Cyprus,2020-06-26,896007,,,
Europe,Cyprus,2020-06-27,896007,,,
Europe,Cyprus,2020-06-28,896007,,,
Europe,Cyprus,2020-06-29,896007,,,
Europe,Cyprus,2020-06-30,896007,,,
Europe,Cyprus,2020-07-01,896007,,,
Europe,Cyprus,2020-07-02,896007,,,
Europe,Cyprus,2020-07-03,896007,,,
Europe,Cyprus,2020-07-04,896007,,,
Europe,Cyprus,2020-07-05,896007,,,
Europe,Cyprus,2020-07-06,896007,,,
Europe,Cyprus,2020-07-07,896007,,,
Europe,Cyprus,2020-07-08,896007,,,
Europe,Cyprus,2020-07-09,896007,,,
Europe,Cyprus,2020-07-10,896007,,,
Europe,Cyprus,2020-07-11,896007,,,
Europe,Cyprus,2020-07-12,896007,,,
Europe,Cyprus,2020-07-13,896007,,,
Europe,Cyprus,2020-07-14,896007,,,
Europe,Cyprus,2020-07-15,896007,,,
Europe,Cyprus,2020-07-16,896007,,,
Europe,Cyprus,2020-07-17,896007,,,
Europe,Cyprus,2020-07-18,896007,,,
Europe,Cyprus,2020-07-19,896007,,,
Europe,Cyprus,2020-07-20,896007,,,
Europe,Cyprus,2020-07-21,896007,,,
Europe,Cyprus,2020-07-22,896007,,,
Europe,Cyprus,2020-07-23,896007,,,
Europe,Cyprus,2020-07-24,896007,,,
Europe,Cyprus,2020-07-25,896007,,,
Europe,Cyprus,2020-07-26,896007,,,
Europe,Cyprus,2020-07-27,896007,,,
Europe,Cyprus,2020-07-28,896007,,,
Europe,Cyprus,2020-07-29,896007,,,
Europe,Cyprus,2020-07-30,896007,,,
Europe,Cyprus,2020-07-31,896007,,,
Europe,Cyprus,2020-08-01,896007,,,
Europe,Cyprus,2020-08-02,896007,,,
Europe,Cyprus,2020-08-03,896007,,,
Europe,Cyprus,2020-08-04,896007,,,
Europe,Cyprus,2020-08-05,896007,,,
Europe,Cyprus,2020-08-06,896007,,,
Europe,Cyprus,2020-08-07,896007,,,
Europe,Cyprus,2020-08-08,896007,,,
Europe,Cyprus,2020-08-09,896007,,,
Europe,Cyprus,2020-08-10,896007,,,
Europe,Cyprus,2020-08-11,896007,,,
Europe,Cyprus,2020-08-12,896007,,,
Europe,Cyprus,2020-08-13,896007,,,
Europe,Cyprus,2020-08-14,896007,,,
Europe,Cyprus,2020-08-15,896007,,,
Europe,Cyprus,2020-08-16,896007,,,
Europe,Cyprus,2020-08-17,896007,,,
Europe,Cyprus,2020-08-18,896007,,,
Europe,Cyprus,2020-08-19,896007,,,
Europe,Cyprus,2020-08-20,896007,,,
Europe,Cyprus,2020-08-21,896007,,,
Europe,Cyprus,2020-08-22,896007,,,
Europe,Cyprus,2020-08-23,896007,,,
Europe,Cyprus,2020-08-24,896007,,,
Europe,Cyprus,2020-08-25,896007,,,
Europe,Cyprus,2020-08-26,896007,,,
Europe,Cyprus,2020-08-27,896007,,,
Europe,Cyprus,2020-08-28,896007,,,
Europe,Cyprus,2020-08-29,896007,,,
Europe,Cyprus,2020-08-30,896007,,,
Europe,Cyprus,2020-08-31,896007,,,
Europe,Cyprus,2020-09-01,896007,,,
Europe,Cyprus,2020-09-02,896007,,,
Europe,Cyprus,2020-09-03,896007,,,
Europe,Cyprus,2020-09-04,896007,,,
Europe,Cyprus,2020-09-05,896007,,,
Europe,Cyprus,2020-09-06,896007,,,
Europe,Cyprus,2020-09-07,896007,,,
Europe,Cyprus,2020-09-08,896007,,,
Europe,Cyprus,2020-09-09,896007,,,
Europe,Cyprus,2020-09-10,896007,,,
Europe,Cyprus,2020-09-11,896007,,,
Europe,Cyprus,2020-09-12,896007,,,
Europe,Cyprus,2020-09-13,896007,,,
Europe,Cyprus,2020-09-14,896007,,,
Europe,Cyprus,2020-09-15,896007,,,
Europe,Cyprus,2020-09-16,896007,,,
Europe,Cyprus,2020-09-17,896007,,,
Europe,Cyprus,2020-09-18,896007,,,
Europe,Cyprus,2020-09-19,896007,,,
Europe,Cyprus,2020-09-20,896007,,,
Europe,Cyprus,2020-09-21,896007,,,
Europe,Cyprus,2020-09-22,896007,,,
Europe,Cyprus,2020-09-23,896007,,,
Europe,Cyprus,2020-09-24,896007,,,
Europe,Cyprus,2020-09-25,896007,,,
Europe,Cyprus,2020-09-26,896007,,,
Europe,Cyprus,2020-09-27,896007,,,
Europe,Cyprus,2020-09-28,896007,,,
Europe,Cyprus,2020-09-29,896007,,,
Europe,Cyprus,2020-09-30,896007,,,
Europe,Cyprus,2020-10-01,896007,,,
Europe,Cyprus,2020-10-02,896007,,,
Europe,Cyprus,2020-10-03,896007,,,
Europe,Cyprus,2020-10-04,896007,,,
Europe,Cyprus,2020-10-05,896007,,,
Europe,Cyprus,2020-10-06,896007,,,
Europe,Cyprus,2020-10-07,896007,,,
Europe,Cyprus,2020-10-08,896007,,,
Europe,Cyprus,2020-10-09,896007,,,
Europe,Cyprus,2020-10-10,896007,,,
Europe,Cyprus,2020-10-11,896007,,,
Europe,Cyprus,2020-10-12,896007,,,
Europe,Cyprus,2020-10-13,896007,,,
Europe,Cyprus,2020-10-14,896007,,,
Europe,Cyprus,2020-10-15,896007,,,
Europe,Cyprus,2020-10-16,896007,,,
Europe,Cyprus,2020-10-17,896007,,,
Europe,Cyprus,2020-10-18,896007,,,
Europe,Cyprus,2020-10-19,896007,,,
Europe,Cyprus,2020-10-20,896007,,,
Europe,Cyprus,2020-10-21,896007,,,
Europe,Cyprus,2020-10-22,896007,,,
Europe,Cyprus,2020-10-23,896007,,,
Europe,Cyprus,2020-10-24,896007,,,
Europe,Cyprus,2020-10-25,896007,,,
Europe,Cyprus,2020-10-26,896007,,,
Europe,Cyprus,2020-10-27,896007,,,
Europe,Cyprus,2020-10-28,896007,,,
Europe,Cyprus,2020-10-29,896007,,,
Europe,Cyprus,2020-10-30,896007,,,
Europe,Cyprus,2020-10-31,896007,,,
Europe,Cyprus,2020-11-01,896007,,,
Europe,Cyprus,2020-11-02,896007,,,
Europe,Cyprus,2020-11-03,896007,,,
Europe,Cyprus,2020-11-04,896007,,,
Europe,Cyprus,2020-11-05,896007,,,
Europe,Cyprus,2020-11-06,896007,,,
Europe,Cyprus,2020-11-07,896007,,,
Europe,Cyprus,2020-11-08,896007,,,
Europe,Cyprus,2020-11-09,896007,,,
Europe,Cyprus,2020-11-10,896007,,,
Europe,Cyprus,2020-11-11,896007,,,
Europe,Cyprus,2020-11-12,896007,,,
Europe,Cyprus,2020-11-13,896007,,,
Europe,Cyprus,2020-11-14,896007,,,
Europe,Cyprus,2020-11-15,896007,,,
Europe,Cyprus,2020-11-16,896007,,,
Europe,Cyprus,2020-11-17,896007,,,
Europe,Cyprus,2020-11-18,896007,,,
Europe,Cyprus,2020-11-19,896007,,,
Europe,Cyprus,2020-11-20,896007,,,
Europe,Cyprus,2020-11-21,896007,,,
Europe,Cyprus,2020-11-22,896007,,,
Europe,Cyprus,2020-11-23,896007,,,
Europe,Cyprus,2020-11-24,896007,,,
Europe,Cyprus,2020-11-25,896007,,,
Europe,Cyprus,2020-11-26,896007,,,
Europe,Cyprus,2020-11-27,896007,,,
Europe,Cyprus,2020-11-28,896007,,,
Europe,Cyprus,2020-11-29,896007,,,
Europe,Cyprus,2020-11-30,896007,,,
Europe,Cyprus,2020-12-01,896007,,,
Europe,Cyprus,2020-12-02,896007,,,
Europe,Cyprus,2020-12-03,896007,,,
Europe,Cyprus,2020-12-04,896007,,,
Europe,Cyprus,2020-12-05,896007,,,
Europe,Cyprus,2020-12-06,896007,,,
Europe,Cyprus,2020-12-07,896007,,,
Europe,Cyprus,2020-12-08,896007,,,
Europe,Cyprus,2020-12-09,896007,,,
Europe,Cyprus,2020-12-10,896007,,,
Europe,Cyprus,2020-12-11,896007,,,
Europe,Cyprus,2020-12-12,896007,,,
Europe,Cyprus,2020-12-13,896007,,,
Europe,Cyprus,2020-12-14,896007,,,
Europe,Cyprus,2020-12-15,896007,,,
Europe,Cyprus,2020-12-16,896007,,,
Europe,Cyprus,2020-12-17,896007,,,
Europe,Cyprus,2020-12-18,896007,,,
Europe,Cyprus,2020-12-19,896007,,,
Europe,Cyprus,2020-12-20,896007,,,
Europe,Cyprus,2020-12-21,896007,,,
Europe,Cyprus,2020-12-22,896007,,,
Europe,Cyprus,2020-12-23,896007,,,
Europe,Cyprus,2020-12-24,896007,,,
Europe,Cyprus,2020-12-25,896007,,,
Europe,Cyprus,2020-12-26,896007,,,
Europe,Cyprus,2020-12-27,896007,,,
Europe,Cyprus,2020-12-28,896007,,,
Europe,Cyprus,2020-12-29,896007,,,
Europe,Cyprus,2020-12-30,896007,,,
Europe,Cyprus,2020-12-31,896007,,,
Europe,Cyprus,2021-01-01,896007,,,
Europe,Cyprus,2021-01-02,896007,,,
Europe,Cyprus,2021-01-03,896007,,,
Europe,Cyprus,2021-01-04,896007,,,
Europe,Cyprus,2021-01-05,896007,,,
Europe,Cyprus,2021-01-06,896007,,,
Europe,Cyprus,2021-01-07,896007,,,
Europe,Cyprus,2021-01-08,896007,,,
Europe,Cyprus,2021-01-09,896007,,,
Europe,Cyprus,2021-01-10,896007,,,
Europe,Cyprus,2021-01-11,896007,,,
Europe,Cyprus,2021-01-12,896007,,,
Europe,Cyprus,2021-01-13,896007,,,
Europe,Cyprus,2021-01-14,896007,,,
Europe,Cyprus,2021-01-15,896007,,,
Europe,Cyprus,2021-01-16,896007,,,
Europe,Cyprus,2021-01-17,896007,,,
Europe,Cyprus,2021-01-18,896007,,,
Europe,Cyprus,2021-01-19,896007,,,
Europe,Cyprus,2021-01-20,896007,,,
Europe,Cyprus,2021-01-21,896007,,,
Europe,Cyprus,2021-01-22,896007,,,
Europe,Cyprus,2021-01-23,896007,,,
Europe,Cyprus,2021-01-24,896007,,,
Europe,Cyprus,2021-01-25,896007,,,
Europe,Cyprus,2021-01-26,896007,,,
Europe,Cyprus,2021-01-27,896007,,,
Europe,Cyprus,2021-01-28,896007,,,
Europe,Cyprus,2021-01-29,896007,,,
Europe,Cyprus,2021-01-30,896007,,,
Europe,Cyprus,2021-01-31,896007,,,
Europe,Cyprus,2021-02-01,896007,,,
Europe,Cyprus,2021-02-02,896007,,,
Europe,Cyprus,2021-02-03,896007,,,
Europe,Cyprus,2021-02-04,896007,,,
Europe,Cyprus,2021-02-05,896007,,,
Europe,Cyprus,2021-02-06,896007,,,
Europe,Cyprus,2021-02-07,896007,,,
Europe,Cyprus,2021-02-08,896007,,,
Europe,Cyprus,2021-02-09,896007,,,
Europe,Cyprus,2021-02-10,896007,,,
Europe,Cyprus,2021-02-11,896007,,,
Europe,Cyprus,2021-02-12,896007,,,
Europe,Cyprus,2021-02-13,896007,,,
Europe,Cyprus,2021-02-14,896007,,,
Europe,Cyprus,2021-02-15,896007,,,
Europe,Cyprus,2021-02-16,896007,,,
Europe,Cyprus,2021-02-17,896007,,,
Europe,Cyprus,2021-02-18,896007,,,
Europe,Cyprus,2021-02-19,896007,,,
Europe,Cyprus,2021-02-20,896007,,,
Europe,Cyprus,2021-02-21,896007,,,
Europe,Cyprus,2021-02-22,896007,,,
Europe,Cyprus,2021-02-23,896007,,,
Europe,Cyprus,2021-02-24,896007,,,
Europe,Cyprus,2021-02-25,896007,,,
Europe,Cyprus,2021-02-26,896007,,,
Europe,Cyprus,2021-02-27,896007,,,
Europe,Cyprus,2021-02-28,896007,,,
Europe,Cyprus,2021-03-01,896007,,,
Europe,Cyprus,2021-03-02,896007,,,
Europe,Cyprus,2021-03-03,896007,,,
Europe,Cyprus,2021-03-04,896007,,,
Europe,Cyprus,2021-03-05,896007,,,
Europe,Cyprus,2021-03-06,896007,,,
Europe,Cyprus,2021-03-07,896007,,,
Europe,Cyprus,2021-03-08,896007,,,
Europe,Cyprus,2021-03-09,896007,,,
Europe,Cyprus,2021-03-10,896007,,,
Europe,Cyprus,2021-03-11,896007,,,
Europe,Cyprus,2021-03-12,896007,,,
Europe,Cyprus,2021-03-13,896007,,,
Europe,Cyprus,2021-03-14,896007,,,
Europe,Cyprus,2021-03-15,896007,,,
Europe,Cyprus,2021-03-16,896007,,,
Europe,Cyprus,2021-03-17,896007,,,
Europe,Cyprus,2021-03-18,896007,,,
Europe,Cyprus,2021-03-19,896007,,,
Europe,Cyprus,2021-03-20,896007,,,
Europe,Cyprus,2021-03-21,896007,,,
Europe,Cyprus,2021-03-22,896007,,,
Europe,Cyprus,2021-03-23,896007,,,
Europe,Cyprus,2021-03-24,896007,,,
Europe,Cyprus,2021-03-25,896007,,,
Europe,Cyprus,2021-03-26,896007,,,
Europe,Cyprus,2021-03-27,896007,,,
Europe,Cyprus,2021-03-28,896007,,,
Europe,Cyprus,2021-03-29,896007,,,
Europe,Cyprus,2021-03-30,896007,,,
Europe,Cyprus,2021-03-31,896007,,,
Europe,Cyprus,2021-04-01,896007,,,
Europe,Cyprus,2021-04-02,896007,,,
Europe,Cyprus,2021-04-03,896007,,,
Europe,Cyprus,2021-04-04,896007,,,
Europe,Cyprus,2021-04-05,896007,,,
Europe,Cyprus,2021-04-06,896007,,,
Europe,Cyprus,2021-04-07,896007,,,
Europe,Cyprus,2021-04-08,896007,,,
Europe,Cyprus,2021-04-09,896007,,,
Europe,Cyprus,2021-04-10,896007,,,
Europe,Cyprus,2021-04-11,896007,,,
Europe,Cyprus,2021-04-12,896007,,,
Europe,Cyprus,2021-04-13,896007,,,
Europe,Cyprus,2021-04-14,896007,,,
Europe,Cyprus,2021-04-15,896007,,,
Europe,Cyprus,2021-04-16,896007,,,
Europe,Cyprus,2021-04-17,896007,,,
Europe,Cyprus,2021-04-18,896007,,,
Europe,Cyprus,2021-04-19,896007,,,
Europe,Cyprus,2021-04-20,896007,4979,4979,0.5556876229761597
Europe,Cyprus,2021-04-21,896007,4698,9677,1.0800138838201041
Europe,Cyprus,2021-04-22,896007,,9677,1.0800138838201041
Europe,Cyprus,2021-04-23,896007,,9677,1.0800138838201041
Europe,Cyprus,2021-04-24,896007,,9677,1.0800138838201041
Europe,Cyprus,2021-04-25,896007,,9677,1.0800138838201041
Europe,Cyprus,2021-04-26,896007,,9677,1.0800138838201041
Europe,Cyprus,2021-04-27,896007,,9677,1.0800138838201041
Europe,Cyprus,2021-04-28,896007,,9677,1.0800138838201041
Europe,Cyprus,2021-04-29,896007,,9677,1.0800138838201041
Europe,Cyprus,2021-04-30,896007,,9677,1.0800138838201041
Europe,Cyprus,2021-05-01,896007,,9677,1.0800138838201041
Europe,Cyprus,2021-05-02,896007,,9677,1.0800138838201041
Europe,Cyprus,2021-05-03,896007,,9677,1.0800138838201041
Europe,Cyprus,2021-05-04,896007,,9677,1.0800138838201041
Europe,Cyprus,2021-05-05,896007,,9677,1.0800138838201041
Europe,Cyprus,2021-05-06,896007,,9677,1.0800138838201041
Europe,Cyprus,2021-05-07,896007,,9677,1.0800138838201041
Europe,Cyprus,2021-05-08,896007,,9677,1.0800138838201041
Europe,Cyprus,2021-05-09,896007,,9677,1.0800138838201041
Europe,Cyprus,2021-05-10,896007,,9677,1.0800138838201041
Europe,Cyprus,2021-05-11,896007,13209,22886,2.5542211165760982
Europe,Cyprus,2021-05-12,896007,15365,38251,4.2690514694639665
Europe,Cyprus,2021-05-13,896007,,38251,4.2690514694639665
Europe,Cyprus,2021-05-14,896007,,38251,4.2690514694639665
Europe,Cyprus,2021-05-15,896007,,38251,4.2690514694639665
Europe,Cyprus,2021-05-16,896007,,38251,4.2690514694639665
